epoch,categorical_accuracy,loss,lr,val_1-shot_10-way_acc,val_loss
1,0.0370999999999997,118.96363555575556,0.001,0.144,3.861554086182071
2,0.03866666666666635,4.465496665757141,0.001,0.1535,2.2689795096729335
3,0.044866666666666284,3.9074633823170863,0.001,0.15166666666666667,2.269337334207904
4,0.05019999999999965,3.83550224202019,0.001,0.1535,2.2695431269560165
