epoch,categorical_accuracy,loss,lr,val_5-shot_5-way_acc,val_loss
1,0.07926666666666664,23.94297654463104,0.001,0.3596,2.5236133207683613
2,0.08803333333333332,4.34057920937301,0.001,0.3908,1.5419756688327793
3,0.10126666666666662,3.812363191790323,0.001,0.4116,1.4428630927810522
4,0.11686666666666666,3.6910075066807213,0.001,0.4688,1.3161988469952106
5,0.1259333333333333,3.5933640144822316,0.001,0.45,1.3402253321531807
