epoch,categorical_accuracy,loss,lr,val_1-shot_10-way_acc,val_loss
1,0.17325000000000007,3.0132144084905725,0.001,0.134375,2.3125674798648657
2,0.17843750000000017,2.982690127449713,0.001,0.133,2.3178306461902185
3,0.18943750000000015,2.944571796506062,0.001,0.137,2.302661209240122
4,0.19246874999999997,2.9406180921917557,0.001,0.141,2.310814995106875
